seed,fault_type,method,harm_to_correction_cost_ratio,pass_penalty_equivalent_corrections_per_10000,corrections_per_10000,harms_per_10000,mean_forward_passes,net_utility_per_10000,energy_note
104,offset,Lite-CF,1.0,0.0,0.0,13.927576601671309,2.0,-13.927576601671309,forward-pass/FLOP penalty proxy; energy was not measured
104,offset,Lite-CF,1.0,0.5,0.0,13.927576601671309,2.0,-14.427576601671309,forward-pass/FLOP penalty proxy; energy was not measured
104,offset,Lite-CF,1.0,2.0,0.0,13.927576601671309,2.0,-15.927576601671309,forward-pass/FLOP penalty proxy; energy was not measured
104,offset,Lite-CF,2.0,0.0,0.0,13.927576601671309,2.0,-27.855153203342617,forward-pass/FLOP penalty proxy; energy was not measured
104,offset,Lite-CF,2.0,0.5,0.0,13.927576601671309,2.0,-28.355153203342617,forward-pass/FLOP penalty proxy; energy was not measured
104,offset,Lite-CF,2.0,2.0,0.0,13.927576601671309,2.0,-29.855153203342617,forward-pass/FLOP penalty proxy; energy was not measured
104,offset,Lite-CF,5.0,0.0,0.0,13.927576601671309,2.0,-69.63788300835654,forward-pass/FLOP penalty proxy; energy was not measured
104,offset,Lite-CF,5.0,0.5,0.0,13.927576601671309,2.0,-70.13788300835654,forward-pass/FLOP penalty proxy; energy was not measured
104,offset,Lite-CF,5.0,2.0,0.0,13.927576601671309,2.0,-71.63788300835654,forward-pass/FLOP penalty proxy; energy was not measured
104,offset,Lite-CF,10.0,0.0,0.0,13.927576601671309,2.0,-139.27576601671308,forward-pass/FLOP penalty proxy; energy was not measured
104,offset,Lite-CF,10.0,0.5,0.0,13.927576601671309,2.0,-139.77576601671308,forward-pass/FLOP penalty proxy; energy was not measured
104,offset,Lite-CF,10.0,2.0,0.0,13.927576601671309,2.0,-141.27576601671308,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,Lite-CF,1.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,Lite-CF,1.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,Lite-CF,1.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,Lite-CF,2.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,Lite-CF,2.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,Lite-CF,2.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,Lite-CF,5.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,Lite-CF,5.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,Lite-CF,5.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,Lite-CF,10.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,Lite-CF,10.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
104,drift,Lite-CF,10.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
104,stuck_at,Lite-CF,1.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
104,stuck_at,Lite-CF,1.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
104,stuck_at,Lite-CF,1.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
104,stuck_at,Lite-CF,2.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
104,stuck_at,Lite-CF,2.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
104,stuck_at,Lite-CF,2.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
104,stuck_at,Lite-CF,5.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
104,stuck_at,Lite-CF,5.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
104,stuck_at,Lite-CF,5.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
104,stuck_at,Lite-CF,10.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
104,stuck_at,Lite-CF,10.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
104,stuck_at,Lite-CF,10.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
105,gaussian,Lite-CF,1.0,0.0,48.74651810584958,13.927576601671309,2.0,34.81894150417827,forward-pass/FLOP penalty proxy; energy was not measured
105,gaussian,Lite-CF,1.0,0.5,48.74651810584958,13.927576601671309,2.0,34.31894150417827,forward-pass/FLOP penalty proxy; energy was not measured
105,gaussian,Lite-CF,1.0,2.0,48.74651810584958,13.927576601671309,2.0,32.81894150417827,forward-pass/FLOP penalty proxy; energy was not measured
105,gaussian,Lite-CF,2.0,0.0,48.74651810584958,13.927576601671309,2.0,20.891364902506965,forward-pass/FLOP penalty proxy; energy was not measured
105,gaussian,Lite-CF,2.0,0.5,48.74651810584958,13.927576601671309,2.0,20.391364902506965,forward-pass/FLOP penalty proxy; energy was not measured
105,gaussian,Lite-CF,2.0,2.0,48.74651810584958,13.927576601671309,2.0,18.891364902506965,forward-pass/FLOP penalty proxy; energy was not measured
105,gaussian,Lite-CF,5.0,0.0,48.74651810584958,13.927576601671309,2.0,-20.891364902506957,forward-pass/FLOP penalty proxy; energy was not measured
105,gaussian,Lite-CF,5.0,0.5,48.74651810584958,13.927576601671309,2.0,-21.391364902506957,forward-pass/FLOP penalty proxy; energy was not measured
105,gaussian,Lite-CF,5.0,2.0,48.74651810584958,13.927576601671309,2.0,-22.891364902506957,forward-pass/FLOP penalty proxy; energy was not measured
105,gaussian,Lite-CF,10.0,0.0,48.74651810584958,13.927576601671309,2.0,-90.52924791086349,forward-pass/FLOP penalty proxy; energy was not measured
105,gaussian,Lite-CF,10.0,0.5,48.74651810584958,13.927576601671309,2.0,-91.02924791086349,forward-pass/FLOP penalty proxy; energy was not measured
105,gaussian,Lite-CF,10.0,2.0,48.74651810584958,13.927576601671309,2.0,-92.52924791086349,forward-pass/FLOP penalty proxy; energy was not measured
105,offset,Lite-CF,1.0,0.0,41.78272980501393,0.0,2.0,41.78272980501393,forward-pass/FLOP penalty proxy; energy was not measured
105,offset,Lite-CF,1.0,0.5,41.78272980501393,0.0,2.0,41.28272980501393,forward-pass/FLOP penalty proxy; energy was not measured
105,offset,Lite-CF,1.0,2.0,41.78272980501393,0.0,2.0,39.78272980501393,forward-pass/FLOP penalty proxy; energy was not measured
105,offset,Lite-CF,2.0,0.0,41.78272980501393,0.0,2.0,41.78272980501393,forward-pass/FLOP penalty proxy; energy was not measured
105,offset,Lite-CF,2.0,0.5,41.78272980501393,0.0,2.0,41.28272980501393,forward-pass/FLOP penalty proxy; energy was not measured
105,offset,Lite-CF,2.0,2.0,41.78272980501393,0.0,2.0,39.78272980501393,forward-pass/FLOP penalty proxy; energy was not measured
105,offset,Lite-CF,5.0,0.0,41.78272980501393,0.0,2.0,41.78272980501393,forward-pass/FLOP penalty proxy; energy was not measured
105,offset,Lite-CF,5.0,0.5,41.78272980501393,0.0,2.0,41.28272980501393,forward-pass/FLOP penalty proxy; energy was not measured
105,offset,Lite-CF,5.0,2.0,41.78272980501393,0.0,2.0,39.78272980501393,forward-pass/FLOP penalty proxy; energy was not measured
105,offset,Lite-CF,10.0,0.0,41.78272980501393,0.0,2.0,41.78272980501393,forward-pass/FLOP penalty proxy; energy was not measured
105,offset,Lite-CF,10.0,0.5,41.78272980501393,0.0,2.0,41.28272980501393,forward-pass/FLOP penalty proxy; energy was not measured
105,offset,Lite-CF,10.0,2.0,41.78272980501393,0.0,2.0,39.78272980501393,forward-pass/FLOP penalty proxy; energy was not measured
105,drift,Lite-CF,1.0,0.0,6.963788300835654,0.0,2.0,6.963788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,drift,Lite-CF,1.0,0.5,6.963788300835654,0.0,2.0,6.463788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,drift,Lite-CF,1.0,2.0,6.963788300835654,0.0,2.0,4.963788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,drift,Lite-CF,2.0,0.0,6.963788300835654,0.0,2.0,6.963788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,drift,Lite-CF,2.0,0.5,6.963788300835654,0.0,2.0,6.463788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,drift,Lite-CF,2.0,2.0,6.963788300835654,0.0,2.0,4.963788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,drift,Lite-CF,5.0,0.0,6.963788300835654,0.0,2.0,6.963788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,drift,Lite-CF,5.0,0.5,6.963788300835654,0.0,2.0,6.463788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,drift,Lite-CF,5.0,2.0,6.963788300835654,0.0,2.0,4.963788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,drift,Lite-CF,10.0,0.0,6.963788300835654,0.0,2.0,6.963788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,drift,Lite-CF,10.0,0.5,6.963788300835654,0.0,2.0,6.463788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,drift,Lite-CF,10.0,2.0,6.963788300835654,0.0,2.0,4.963788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,stuck_at,Lite-CF,1.0,0.0,6.963788300835654,0.0,2.0,6.963788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,stuck_at,Lite-CF,1.0,0.5,6.963788300835654,0.0,2.0,6.463788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,stuck_at,Lite-CF,1.0,2.0,6.963788300835654,0.0,2.0,4.963788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,stuck_at,Lite-CF,2.0,0.0,6.963788300835654,0.0,2.0,6.963788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,stuck_at,Lite-CF,2.0,0.5,6.963788300835654,0.0,2.0,6.463788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,stuck_at,Lite-CF,2.0,2.0,6.963788300835654,0.0,2.0,4.963788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,stuck_at,Lite-CF,5.0,0.0,6.963788300835654,0.0,2.0,6.963788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,stuck_at,Lite-CF,5.0,0.5,6.963788300835654,0.0,2.0,6.463788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,stuck_at,Lite-CF,5.0,2.0,6.963788300835654,0.0,2.0,4.963788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,stuck_at,Lite-CF,10.0,0.0,6.963788300835654,0.0,2.0,6.963788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,stuck_at,Lite-CF,10.0,0.5,6.963788300835654,0.0,2.0,6.463788300835654,forward-pass/FLOP penalty proxy; energy was not measured
105,stuck_at,Lite-CF,10.0,2.0,6.963788300835654,0.0,2.0,4.963788300835654,forward-pass/FLOP penalty proxy; energy was not measured
106,gaussian,Lite-CF,1.0,0.0,97.49303621169916,0.0,2.0,97.49303621169916,forward-pass/FLOP penalty proxy; energy was not measured
106,gaussian,Lite-CF,1.0,0.5,97.49303621169916,0.0,2.0,96.99303621169916,forward-pass/FLOP penalty proxy; energy was not measured
106,gaussian,Lite-CF,1.0,2.0,97.49303621169916,0.0,2.0,95.49303621169916,forward-pass/FLOP penalty proxy; energy was not measured
106,gaussian,Lite-CF,2.0,0.0,97.49303621169916,0.0,2.0,97.49303621169916,forward-pass/FLOP penalty proxy; energy was not measured
106,gaussian,Lite-CF,2.0,0.5,97.49303621169916,0.0,2.0,96.99303621169916,forward-pass/FLOP penalty proxy; energy was not measured
106,gaussian,Lite-CF,2.0,2.0,97.49303621169916,0.0,2.0,95.49303621169916,forward-pass/FLOP penalty proxy; energy was not measured
106,gaussian,Lite-CF,5.0,0.0,97.49303621169916,0.0,2.0,97.49303621169916,forward-pass/FLOP penalty proxy; energy was not measured
106,gaussian,Lite-CF,5.0,0.5,97.49303621169916,0.0,2.0,96.99303621169916,forward-pass/FLOP penalty proxy; energy was not measured
106,gaussian,Lite-CF,5.0,2.0,97.49303621169916,0.0,2.0,95.49303621169916,forward-pass/FLOP penalty proxy; energy was not measured
106,gaussian,Lite-CF,10.0,0.0,97.49303621169916,0.0,2.0,97.49303621169916,forward-pass/FLOP penalty proxy; energy was not measured
106,gaussian,Lite-CF,10.0,0.5,97.49303621169916,0.0,2.0,96.99303621169916,forward-pass/FLOP penalty proxy; energy was not measured
106,gaussian,Lite-CF,10.0,2.0,97.49303621169916,0.0,2.0,95.49303621169916,forward-pass/FLOP penalty proxy; energy was not measured
106,offset,Lite-CF,1.0,0.0,13.927576601671309,6.963788300835654,2.0,6.963788300835654,forward-pass/FLOP penalty proxy; energy was not measured
106,offset,Lite-CF,1.0,0.5,13.927576601671309,6.963788300835654,2.0,6.463788300835654,forward-pass/FLOP penalty proxy; energy was not measured
106,offset,Lite-CF,1.0,2.0,13.927576601671309,6.963788300835654,2.0,4.963788300835654,forward-pass/FLOP penalty proxy; energy was not measured
106,offset,Lite-CF,2.0,0.0,13.927576601671309,6.963788300835654,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
106,offset,Lite-CF,2.0,0.5,13.927576601671309,6.963788300835654,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
106,offset,Lite-CF,2.0,2.0,13.927576601671309,6.963788300835654,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
106,offset,Lite-CF,5.0,0.0,13.927576601671309,6.963788300835654,2.0,-20.89136490250696,forward-pass/FLOP penalty proxy; energy was not measured
106,offset,Lite-CF,5.0,0.5,13.927576601671309,6.963788300835654,2.0,-21.39136490250696,forward-pass/FLOP penalty proxy; energy was not measured
106,offset,Lite-CF,5.0,2.0,13.927576601671309,6.963788300835654,2.0,-22.89136490250696,forward-pass/FLOP penalty proxy; energy was not measured
106,offset,Lite-CF,10.0,0.0,13.927576601671309,6.963788300835654,2.0,-55.710306406685234,forward-pass/FLOP penalty proxy; energy was not measured
106,offset,Lite-CF,10.0,0.5,13.927576601671309,6.963788300835654,2.0,-56.210306406685234,forward-pass/FLOP penalty proxy; energy was not measured
106,offset,Lite-CF,10.0,2.0,13.927576601671309,6.963788300835654,2.0,-57.710306406685234,forward-pass/FLOP penalty proxy; energy was not measured
106,drift,Lite-CF,1.0,0.0,48.74651810584958,6.963788300835654,2.0,41.78272980501393,forward-pass/FLOP penalty proxy; energy was not measured
106,drift,Lite-CF,1.0,0.5,48.74651810584958,6.963788300835654,2.0,41.28272980501393,forward-pass/FLOP penalty proxy; energy was not measured
106,drift,Lite-CF,1.0,2.0,48.74651810584958,6.963788300835654,2.0,39.78272980501393,forward-pass/FLOP penalty proxy; energy was not measured
106,drift,Lite-CF,2.0,0.0,48.74651810584958,6.963788300835654,2.0,34.81894150417827,forward-pass/FLOP penalty proxy; energy was not measured
106,drift,Lite-CF,2.0,0.5,48.74651810584958,6.963788300835654,2.0,34.31894150417827,forward-pass/FLOP penalty proxy; energy was not measured
106,drift,Lite-CF,2.0,2.0,48.74651810584958,6.963788300835654,2.0,32.81894150417827,forward-pass/FLOP penalty proxy; energy was not measured
106,drift,Lite-CF,5.0,0.0,48.74651810584958,6.963788300835654,2.0,13.927576601671312,forward-pass/FLOP penalty proxy; energy was not measured
106,drift,Lite-CF,5.0,0.5,48.74651810584958,6.963788300835654,2.0,13.427576601671312,forward-pass/FLOP penalty proxy; energy was not measured
106,drift,Lite-CF,5.0,2.0,48.74651810584958,6.963788300835654,2.0,11.927576601671312,forward-pass/FLOP penalty proxy; energy was not measured
106,drift,Lite-CF,10.0,0.0,48.74651810584958,6.963788300835654,2.0,-20.891364902506957,forward-pass/FLOP penalty proxy; energy was not measured
106,drift,Lite-CF,10.0,0.5,48.74651810584958,6.963788300835654,2.0,-21.391364902506957,forward-pass/FLOP penalty proxy; energy was not measured
106,drift,Lite-CF,10.0,2.0,48.74651810584958,6.963788300835654,2.0,-22.891364902506957,forward-pass/FLOP penalty proxy; energy was not measured
106,stuck_at,Lite-CF,1.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
106,stuck_at,Lite-CF,1.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
106,stuck_at,Lite-CF,1.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
106,stuck_at,Lite-CF,2.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
106,stuck_at,Lite-CF,2.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
106,stuck_at,Lite-CF,2.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
106,stuck_at,Lite-CF,5.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
106,stuck_at,Lite-CF,5.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
106,stuck_at,Lite-CF,5.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
106,stuck_at,Lite-CF,10.0,0.0,0.0,0.0,2.0,0.0,forward-pass/FLOP penalty proxy; energy was not measured
106,stuck_at,Lite-CF,10.0,0.5,0.0,0.0,2.0,-0.5,forward-pass/FLOP penalty proxy; energy was not measured
106,stuck_at,Lite-CF,10.0,2.0,0.0,0.0,2.0,-2.0,forward-pass/FLOP penalty proxy; energy was not measured
107,gaussian,Lite-CF,1.0,0.0,111.42061281337047,27.855153203342617,2.0,83.56545961002786,forward-pass/FLOP penalty proxy; energy was not measured
107,gaussian,Lite-CF,1.0,0.5,111.42061281337047,27.855153203342617,2.0,83.06545961002786,forward-pass/FLOP penalty proxy; energy was not measured
107,gaussian,Lite-CF,1.0,2.0,111.42061281337047,27.855153203342617,2.0,81.56545961002786,forward-pass/FLOP penalty proxy; energy was not measured
107,gaussian,Lite-CF,2.0,0.0,111.42061281337047,27.855153203342617,2.0,55.710306406685234,forward-pass/FLOP penalty proxy; energy was not measured
107,gaussian,Lite-CF,2.0,0.5,111.42061281337047,27.855153203342617,2.0,55.210306406685234,forward-pass/FLOP penalty proxy; energy was not measured
107,gaussian,Lite-CF,2.0,2.0,111.42061281337047,27.855153203342617,2.0,53.710306406685234,forward-pass/FLOP penalty proxy; energy was not measured
107,gaussian,Lite-CF,5.0,0.0,111.42061281337047,27.855153203342617,2.0,-27.85515320334261,forward-pass/FLOP penalty proxy; energy was not measured
107,gaussian,Lite-CF,5.0,0.5,111.42061281337047,27.855153203342617,2.0,-28.35515320334261,forward-pass/FLOP penalty proxy; energy was not measured
107,gaussian,Lite-CF,5.0,2.0,111.42061281337047,27.855153203342617,2.0,-29.85515320334261,forward-pass/FLOP penalty proxy; energy was not measured
107,gaussian,Lite-CF,10.0,0.0,111.42061281337047,27.855153203342617,2.0,-167.1309192200557,forward-pass/FLOP penalty proxy; energy was not measured
107,gaussian,Lite-CF,10.0,0.5,111.42061281337047,27.855153203342617,2.0,-167.6309192200557,forward-pass/FLOP penalty proxy; energy was not measured
107,gaussian,Lite-CF,10.0,2.0,111.42061281337047,27.855153203342617,2.0,-169.1309192200557,forward-pass/FLOP penalty proxy; energy was not measured
107,offset,Lite-CF,1.0,0.0,41.78272980501393,0.0,2.0,41.78272980501393,forward-pass/FLOP penalty proxy; energy was not measured
107,offset,Lite-CF,1.0,0.5,41.78272980501393,0.0,2.0,41.28272980501393,forward-pass/FLOP penalty proxy; energy was not measured
107,offset,Lite-CF,1.0,2.0,41.78272980501393,0.0,2.0,39.78272980501393,forward-pass/FLOP penalty proxy; energy was not measured
107,offset,Lite-CF,2.0,0.0,41.78272980501393,0.0,2.0,41.78272980501393,forward-pass/FLOP penalty proxy; energy was not measured
107,offset,Lite-CF,2.0,0.5,41.78272980501393,0.0,2.0,41.28272980501393,forward-pass/FLOP penalty proxy; energy was not measured
107,offset,Lite-CF,2.0,2.0,41.78272980501393,0.0,2.0,39.78272980501393,forward-pass/FLOP penalty proxy; energy was not measured
107,offset,Lite-CF,5.0,0.0,41.78272980501393,0.0,2.0,41.78272980501393,forward-pass/FLOP penalty proxy; energy was not measured
107,offset,Lite-CF,5.0,0.5,41.78272980501393,0.0,2.0,41.28272980501393,forward-pass/FLOP penalty proxy; energy was not measured
107,offset,Lite-CF,5.0,2.0,41.78272980501393,0.0,2.0,39.78272980501393,forward-pass/FLOP penalty proxy; energy was not measured
107,offset,Lite-CF,10.0,0.0,41.78272980501393,0.0,2.0,41.78272980501393,forward-pass/FLOP penalty proxy; energy was not measured
107,offset,Lite-CF,10.0,0.5,41.78272980501393,0.0,2.0,41.28272980501393,forward-pass/FLOP penalty proxy; energy was not measured
107,offset,Lite-CF,10.0,2.0,41.78272980501393,0.0,2.0,39.78272980501393,forward-pass/FLOP penalty proxy; energy was not measured
