seed,epoch,train_loss,gradient_norm,selection_ce,method
106,1,3.60117644071579,0.4031256400048733,1.3443681001663208,QMF-PD-faithful
106,2,2.34136696656545,0.5637455011407534,0.8351699709892273,QMF-PD-faithful
106,3,1.5026799788077672,0.6289117423196634,0.6146360039710999,QMF-PD-faithful
106,4,1.1488105058670044,0.6704911217093468,0.5433151125907898,QMF-PD-faithful
106,5,0.9530386179685593,0.620311172058185,0.4983724355697632,QMF-PD-faithful
106,6,0.8408284162481626,0.6011023086806139,0.4947107136249542,QMF-PD-faithful
106,7,0.7892086083690325,0.5320188713570436,0.4710864722728729,QMF-PD-faithful
106,8,0.6995554814736048,0.4921562212208907,0.45725017786026,QMF-PD-faithful
106,9,0.6621657038728396,0.46863530948758125,0.4343023896217346,QMF-PD-faithful
106,10,0.6138987044493357,0.4296637922525406,0.4368407428264618,QMF-PD-faithful
106,11,0.5820230233172575,0.424237700800101,0.44186723232269287,QMF-PD-faithful
106,12,0.5671624951064587,0.47928764050205547,0.43999090790748596,QMF-PD-faithful
106,13,0.5578249990940094,0.4662606033186118,0.43288084864616394,QMF-PD-faithful
106,14,0.5116878611346086,0.37027749295036,0.4454643726348877,QMF-PD-faithful
106,15,0.47766916702191037,0.39058479604621726,0.43725642561912537,QMF-PD-faithful
106,16,0.45978137974937755,0.3824458618958791,0.4245602786540985,QMF-PD-faithful
106,17,0.43955106288194656,0.3678252138197422,0.42213037610054016,QMF-PD-faithful
106,18,0.4202122502028942,0.38289204736550647,0.43336573243141174,QMF-PD-faithful
106,19,0.4090016695360343,0.31044639212389785,0.4301462769508362,QMF-PD-faithful
106,20,0.396073330193758,0.33345987523595494,0.4352838695049286,QMF-PD-faithful
106,21,0.38163956875602406,0.344689866527915,0.4368610084056854,QMF-PD-faithful
106,22,0.3661464775602023,0.3393099680542946,0.43198227882385254,QMF-PD-faithful
106,23,0.35877564549446106,0.36215832581122714,0.44720694422721863,QMF-PD-faithful
106,24,0.3432003539055586,0.3162287088731925,0.41657555103302,QMF-PD-faithful
106,25,0.3360926906267802,0.33644258975982666,0.43546536564826965,QMF-PD-faithful
106,26,0.3255279529839754,0.36956198140978813,0.4384768009185791,QMF-PD-faithful
106,27,0.30861247703433037,0.32141517226894695,0.42884963750839233,QMF-PD-faithful
106,28,0.30720382432142895,0.2898412086069584,0.4143015742301941,QMF-PD-faithful
106,29,0.2943670240541299,0.2734984749307235,0.437633216381073,QMF-PD-faithful
106,30,0.30019306267301243,0.33795575114587945,0.4086204469203949,QMF-PD-faithful
106,31,0.28704968094825745,0.30281325553854305,0.42193251848220825,QMF-PD-faithful
106,32,0.27308772938946885,0.28890022449195385,0.4067181944847107,QMF-PD-faithful
106,33,0.2639457794527213,0.2677876949310303,0.41944780945777893,QMF-PD-faithful
106,34,0.26484682224690914,0.2995458443959554,0.43625950813293457,QMF-PD-faithful
106,35,0.25682007521390915,0.31670504497985047,0.42028379440307617,QMF-PD-faithful
106,36,0.25817020672063035,0.3721452845881383,0.42966708540916443,QMF-PD-faithful
106,37,0.2503551710397005,0.30532212431232136,0.41115087270736694,QMF-PD-faithful
106,38,0.2456678251425425,0.3077115534494321,0.40257740020751953,QMF-PD-faithful
106,39,0.23323953710496426,0.2935864683240652,0.41684290766716003,QMF-PD-faithful
106,40,0.24199629885454974,0.29021747844914597,0.4161194860935211,QMF-PD-faithful
106,41,0.2391877993941307,0.31562506159146625,0.43462806940078735,QMF-PD-faithful
106,42,0.2208388696114222,0.26223902218043804,0.41842132806777954,QMF-PD-faithful
106,43,0.22528670728206635,0.286324725796779,0.43608641624450684,QMF-PD-faithful
106,44,0.21807303031285605,0.2842468762149413,0.45650210976600647,QMF-PD-faithful
106,45,0.2136389867713054,0.3045364823192358,0.44705983996391296,QMF-PD-faithful
106,46,0.21312855556607246,0.2943013198673725,0.4346719980239868,QMF-PD-faithful
106,47,0.21015098504722118,0.28114086637894314,0.4544466435909271,QMF-PD-faithful
107,1,3.615748474995295,0.40944299350182217,1.3797944784164429,QMF-PD-faithful
107,2,2.3398557951052985,0.5541149800022444,0.8704789876937866,QMF-PD-faithful
107,3,1.517154797911644,0.6046143832306067,0.6451539993286133,QMF-PD-faithful
107,4,1.1739470064640045,0.6992633019884428,0.5621556639671326,QMF-PD-faithful
107,5,0.9897346720099449,0.571842556198438,0.5378850698471069,QMF-PD-faithful
107,6,0.8747183357675871,0.6426709095637003,0.507714569568634,QMF-PD-faithful
107,7,0.7916407162944475,0.48320608710249263,0.5059892535209656,QMF-PD-faithful
107,8,0.715490153680245,0.48695310577750206,0.4681418240070343,QMF-PD-faithful
107,9,0.6650098885099093,0.4161344300955534,0.47989219427108765,QMF-PD-faithful
107,10,0.6304067124923071,0.44292797644933063,0.4489729702472687,QMF-PD-faithful
107,11,0.5994212254881859,0.4375093032916387,0.44224444031715393,QMF-PD-faithful
107,12,0.5951444879174232,0.43098416551947594,0.4483194053173065,QMF-PD-faithful
107,13,0.5560182072222233,0.4243949099133412,0.47629228234291077,QMF-PD-faithful
107,14,0.5256286635994911,0.38935249236722785,0.4592265784740448,QMF-PD-faithful
107,15,0.4891144633293152,0.3808461868514617,0.45214587450027466,QMF-PD-faithful
107,16,0.4698698880771796,0.3789871434370677,0.4681605100631714,QMF-PD-faithful
107,17,0.47545937324563664,0.4137771452466647,0.4473613202571869,QMF-PD-faithful
107,18,0.4456132960816224,0.39360761642456055,0.44233185052871704,QMF-PD-faithful
107,19,0.44179845104614895,0.3907383953531583,0.4381445050239563,QMF-PD-faithful
107,20,0.4171125826736291,0.389588908602794,0.43406763672828674,QMF-PD-faithful
107,21,0.4082062393426895,0.3923138963679473,0.4414070248603821,QMF-PD-faithful
107,22,0.387393066038688,0.351666326324145,0.4272436797618866,QMF-PD-faithful
107,23,0.38307248925169307,0.36944810301065445,0.4345379173755646,QMF-PD-faithful
107,24,0.36834922805428505,0.37052978823582333,0.4598611891269684,QMF-PD-faithful
107,25,0.3512265371779601,0.33861807485421497,0.4235108494758606,QMF-PD-faithful
107,26,0.33187801639238995,0.32507822041710216,0.4338422119617462,QMF-PD-faithful
107,27,0.3313792087137699,0.34343111018339795,0.4263044595718384,QMF-PD-faithful
107,28,0.3237321885923545,0.32770063914358616,0.4160076975822449,QMF-PD-faithful
107,29,0.30987714293102425,0.2945295721292496,0.44717949628829956,QMF-PD-faithful
107,30,0.31354914729793865,0.3553822096437216,0.4271240532398224,QMF-PD-faithful
107,31,0.31033752982815105,0.35691335300604504,0.4101279675960541,QMF-PD-faithful
107,32,0.29226430381337803,0.3338452869405349,0.44375061988830566,QMF-PD-faithful
107,33,0.2786180792997281,0.3035892142603795,0.42117035388946533,QMF-PD-faithful
107,34,0.27809228127201396,0.3316937716056903,0.4281694293022156,QMF-PD-faithful
107,35,0.26319629823168117,0.31379378711183864,0.43729981780052185,QMF-PD-faithful
107,36,0.26013137710591155,0.26868688749770325,0.41971608996391296,QMF-PD-faithful
107,37,0.25117447786033154,0.29624381226797897,0.43633413314819336,QMF-PD-faithful
107,38,0.2591526738057534,0.3148010727018118,0.4332028329372406,QMF-PD-faithful
107,39,0.25226273698111373,0.3152849270651738,0.4175471067428589,QMF-PD-faithful
107,40,0.24076254355410734,0.27833622818191844,0.4546148478984833,QMF-PD-faithful
108,1,3.5825164914131165,0.4007110719879468,1.3300215005874634,QMF-PD-faithful
108,2,2.310630276799202,0.527031309902668,0.8280302882194519,QMF-PD-faithful
108,3,1.526436984539032,0.6696123120685419,0.6202168464660645,QMF-PD-faithful
108,4,1.1672477473815281,0.6388694445292155,0.5700873732566833,QMF-PD-faithful
108,5,0.9929309512178103,0.5441458585361639,0.5434733629226685,QMF-PD-faithful
108,6,0.8556463941931725,0.6222290322184563,0.5239256024360657,QMF-PD-faithful
108,7,0.7582934573292732,0.5259106233716011,0.5047124028205872,QMF-PD-faithful
108,8,0.7397764275471369,0.5488539983828863,0.4993906021118164,QMF-PD-faithful
108,9,0.6811782817045847,0.4586253650486469,0.47730398178100586,QMF-PD-faithful
108,10,0.6234271737436453,0.46653004363179207,0.4843278229236603,QMF-PD-faithful
108,11,0.5942902006208897,0.4203896348675092,0.4698120057582855,QMF-PD-faithful
108,12,0.5779903021951517,0.4328809982786576,0.47364693880081177,QMF-PD-faithful
108,13,0.5411754585802555,0.38963833451271057,0.48106256127357483,QMF-PD-faithful
108,14,0.5245729746917883,0.41996848334868747,0.4725324809551239,QMF-PD-faithful
108,15,0.5040672731896242,0.4187208078801632,0.4676527976989746,QMF-PD-faithful
108,16,0.4935101221005122,0.4320809058845043,0.46315446496009827,QMF-PD-faithful
108,17,0.4689292112986247,0.40722396597266197,0.47765934467315674,QMF-PD-faithful
108,18,0.4557577222585678,0.4036875267823537,0.4548132121562958,QMF-PD-faithful
108,19,0.43137837822238606,0.4172584302723408,0.46538245677948,QMF-PD-faithful
108,20,0.42448191717267036,0.36470412214597064,0.43870168924331665,QMF-PD-faithful
108,21,0.40729570761322975,0.3748338508109252,0.4693845510482788,QMF-PD-faithful
108,22,0.38389373073975247,0.3626006580889225,0.46369078755378723,QMF-PD-faithful
108,23,0.37068252141276997,0.31572740028301877,0.45735347270965576,QMF-PD-faithful
108,24,0.3605407190819581,0.30225650779902935,0.45714500546455383,QMF-PD-faithful
108,25,0.35672467698653537,0.3019120239963134,0.468953013420105,QMF-PD-faithful
108,26,0.3375956453382969,0.330740953485171,0.4538883864879608,QMF-PD-faithful
108,27,0.3308304001887639,0.3113826513290405,0.4488622844219208,QMF-PD-faithful
108,28,0.32217067790528137,0.31494962858657044,0.4937070310115814,QMF-PD-faithful
108,29,0.31191639602184296,0.3312802103658517,0.43437260389328003,QMF-PD-faithful
108,30,0.29966098442673683,0.3023356304814418,0.46924418210983276,QMF-PD-faithful
108,31,0.3006904764721791,0.3362247726569573,0.4475308954715729,QMF-PD-faithful
108,32,0.28994810705383617,0.3316371316711108,0.46508702635765076,QMF-PD-faithful
108,33,0.29155601747334003,0.3028029389679432,0.4893205463886261,QMF-PD-faithful
108,34,0.2746951039880514,0.29112993739545345,0.46831971406936646,QMF-PD-faithful
108,35,0.28323189665873844,0.33680075655380887,0.4436318874359131,QMF-PD-faithful
108,36,0.2694621079911788,0.30919998325407505,0.43389007449150085,QMF-PD-faithful
108,37,0.2533706861237685,0.28485019442935783,0.4290885925292969,QMF-PD-faithful
108,38,0.2499779121329387,0.27285890094935894,0.44679901003837585,QMF-PD-faithful
108,39,0.24708683229982853,0.274471723785003,0.44544658064842224,QMF-PD-faithful
108,40,0.23819622149070105,0.24564176301161447,0.4536592662334442,QMF-PD-faithful
108,41,0.24032825355728468,0.2742815886934598,0.47013917565345764,QMF-PD-faithful
108,42,0.23220126579205194,0.2755609421680371,0.44974300265312195,QMF-PD-faithful
108,43,0.22890751995146275,0.2769466893126567,0.4675059914588928,QMF-PD-faithful
108,44,0.22929142353435358,0.3130135430643956,0.47194164991378784,QMF-PD-faithful
108,45,0.22527597968777022,0.29837069660425186,0.4793322682380676,QMF-PD-faithful
108,46,0.2197791108240684,0.27587924028436345,0.4694315493106842,QMF-PD-faithful
109,1,3.636325180530548,0.3999414841334025,1.399360179901123,QMF-PD-faithful
109,2,2.4322273631890616,0.5289638427396616,0.9340683221817017,QMF-PD-faithful
109,3,1.6387306650479634,0.6191400575141112,0.6580594778060913,QMF-PD-faithful
109,4,1.2543498675028484,0.6092355847358704,0.5712853670120239,QMF-PD-faithful
109,5,1.0223259751995404,0.5672483642896017,0.5269922018051147,QMF-PD-faithful
109,6,0.9029230723778406,0.5315532746414343,0.5129674673080444,QMF-PD-faithful
109,7,0.7849738076329231,0.5153397830824057,0.47940999269485474,QMF-PD-faithful
109,8,0.7201476966341337,0.5283118883768717,0.46052494645118713,QMF-PD-faithful
109,9,0.6879865638911724,0.4884219231704871,0.43748998641967773,QMF-PD-faithful
109,10,0.6121472045779228,0.41579269369443256,0.44090035557746887,QMF-PD-faithful
109,11,0.6088712389270464,0.4322441580394904,0.43411490321159363,QMF-PD-faithful
109,12,0.5588670658568541,0.3921865013738473,0.4286898076534271,QMF-PD-faithful
109,13,0.5603197365999222,0.444084366162618,0.41199931502342224,QMF-PD-faithful
109,14,0.5270439349114895,0.4069125534345706,0.42820271849632263,QMF-PD-faithful
109,15,0.5030681056280931,0.38838350276152295,0.4216565489768982,QMF-PD-faithful
109,16,0.49219847097992897,0.44488565002878505,0.41768333315849304,QMF-PD-faithful
109,17,0.46390073622266453,0.3693548298130433,0.42594754695892334,QMF-PD-faithful
109,18,0.43492811421553296,0.3371796819070975,0.44008001685142517,QMF-PD-faithful
109,19,0.42706634228428203,0.3502023046215375,0.4227411448955536,QMF-PD-faithful
109,20,0.4115174412727356,0.32250157246987027,0.4280325770378113,QMF-PD-faithful
109,21,0.40262939284245175,0.34343622624874115,0.42342284321784973,QMF-PD-faithful
109,22,0.3902651866277059,0.3805539874980847,0.39518290758132935,QMF-PD-faithful
109,23,0.3727816852430503,0.3606880897035201,0.4147191643714905,QMF-PD-faithful
109,24,0.36273164798816043,0.35596174250046414,0.438583642244339,QMF-PD-faithful
109,25,0.36153073484698933,0.3798208398123582,0.406372994184494,QMF-PD-faithful
109,26,0.33792632818222046,0.3367022859553496,0.3989593982696533,QMF-PD-faithful
109,27,0.3340303649504979,0.3019048062463601,0.4078899621963501,QMF-PD-faithful
109,28,0.3192408985147874,0.32974425951639813,0.43408283591270447,QMF-PD-faithful
109,29,0.3154946236560742,0.35933484695851803,0.4068611264228821,QMF-PD-faithful
109,30,0.31012772272030514,0.37952926320334274,0.4195334315299988,QMF-PD-faithful
109,31,0.2944197468459606,0.31075549808641273,0.4403577148914337,QMF-PD-faithful
110,1,3.677630384763082,0.3882394755880038,1.405671238899231,QMF-PD-faithful
110,2,2.455874815583229,0.5129904001951218,0.9454145431518555,QMF-PD-faithful
110,3,1.6217525849739711,0.5415047655502955,0.6917664408683777,QMF-PD-faithful
110,4,1.1813119252522786,0.6147940630714098,0.6115005612373352,QMF-PD-faithful
110,5,0.9529779801766077,0.5602103831867377,0.5550363063812256,QMF-PD-faithful
110,6,0.8196727807323138,0.48718096191684407,0.5306835174560547,QMF-PD-faithful
110,7,0.7289990186691284,0.45554907744129497,0.5254566669464111,QMF-PD-faithful
110,8,0.6603569512565931,0.4333122881750266,0.48424065113067627,QMF-PD-faithful
110,9,0.6346156721313795,0.4403606094419956,0.4813506007194519,QMF-PD-faithful
110,10,0.586917924384276,0.42171396935979527,0.4572833478450775,QMF-PD-faithful
110,11,0.5435986580948035,0.39995699872573215,0.4472525715827942,QMF-PD-faithful
110,12,0.5175638856987158,0.3975466514627139,0.45145943760871887,QMF-PD-faithful
110,13,0.49842121576269466,0.4178278272350629,0.46756377816200256,QMF-PD-faithful
110,14,0.4656130752215783,0.3840965876976649,0.44866788387298584,QMF-PD-faithful
110,15,0.4593067305783431,0.3664986739555995,0.42186859250068665,QMF-PD-faithful
110,16,0.44026828184723854,0.35427295913298923,0.4301780164241791,QMF-PD-faithful
110,17,0.4243474875887235,0.35371286732455093,0.4353514015674591,QMF-PD-faithful
110,18,0.39300280436873436,0.33946819851795834,0.40667033195495605,QMF-PD-faithful
110,19,0.38259246697028476,0.35422344754139584,0.4139350354671478,QMF-PD-faithful
110,20,0.3868281692266464,0.3780864241222541,0.41315239667892456,QMF-PD-faithful
110,21,0.36343882357080776,0.3666214967767398,0.43354421854019165,QMF-PD-faithful
110,22,0.35729650035500526,0.3745061904191971,0.4394713342189789,QMF-PD-faithful
110,23,0.325223824630181,0.32694874828060466,0.41825830936431885,QMF-PD-faithful
110,24,0.3183633629232645,0.3071750228603681,0.4140664041042328,QMF-PD-faithful
110,25,0.3053947426378727,0.3263194269190232,0.3984915018081665,QMF-PD-faithful
110,26,0.2971633318811655,0.2937729445596536,0.4118618667125702,QMF-PD-faithful
110,27,0.29454167870183784,0.3082556047787269,0.41403359174728394,QMF-PD-faithful
110,28,0.286774642765522,0.3184325496355693,0.4158700108528137,QMF-PD-faithful
110,29,0.27575972614188987,0.2869666883101066,0.4201804995536804,QMF-PD-faithful
110,30,0.2750471141189337,0.33757319549719494,0.41250309348106384,QMF-PD-faithful
110,31,0.26349811380108196,0.30109019142886,0.4250966012477875,QMF-PD-faithful
110,32,0.2612180771927039,0.3242138046771288,0.40895092487335205,QMF-PD-faithful
110,33,0.2643901873379946,0.3081635267784198,0.41761159896850586,QMF-PD-faithful
110,34,0.24382344943781695,0.26847350721557933,0.42414331436157227,QMF-PD-faithful
